datetime,open,high,low,close,volume,InstrumentID,ATR,mvag,Signal,Position,Trade_Price,Cum_PnL
2023-01-12 10:37:00,4024.8,4026.4,4024.6,4025.4,1827262,IF2301,2.4808523374445506,4023.889999999998,0,0,,-245.99999999999682
2023-01-12 10:38:00,4025.6,4025.8,4023.6,4023.6,1856794,IF2301,2.4668097205723365,4023.8699999999976,0,0,,-245.99999999999682
2023-01-12 10:39:00,4023.6,4024.0,4022.4,4023.0,1745901,IF2301,2.453469234543733,4023.8199999999974,0,0,,-245.99999999999682
2023-01-12 10:40:00,4023.0,4024.6,4022.8,4023.8,1805489,IF2301,2.4107957728165417,4023.7799999999975,0,0,,-245.99999999999682
2023-01-12 10:41:00,4023.6,4024.0,4023.0,4023.8,1655688,IF2301,2.380255984175701,4023.739999999997,0,0,,-245.99999999999682
2023-01-12 10:42:00,4023.4,4023.4,4022.2,4022.4,1750074,IF2301,2.3112431849669157,4023.6599999999976,0,0,,-245.99999999999682
2023-01-12 10:43:00,4022.4,4022.4,4020.8,4021.6,1954579,IF2301,2.275681025718588,4023.579999999997,0,0,,-245.99999999999682
2023-01-12 10:44:00,4021.6,4021.8,4020.6,4020.8,1717928,IF2301,2.2418969744326542,4023.4299999999976,0,0,,-245.99999999999682
2023-01-12 10:45:00,4021.0,4024.2,4020.6,4023.4,2032914,IF2301,2.189802125711035,4023.2099999999978,0,0,,-245.99999999999682
2023-01-12 10:46:00,4023.2,4024.8,4022.6,4023.6,1937850,IF2301,2.260312019425479,4023.1699999999973,0,0,,-245.99999999999682
2023-01-12 10:47:00,4023.6,4025.4,4023.6,4024.8,1987004,IF2301,2.2572964184542186,4023.229999999998,0,0,,-245.99999999999682
2023-01-12 10:48:00,4024.8,4026.2,4024.8,4025.8,2057964,IF2301,2.234431597531517,4023.289999999998,0,0,,-245.99999999999682
2023-01-12 10:49:00,4025.4,4026.0,4024.6,4025.8,1670169,IF2301,2.192710017654923,4023.399999999998,0,0,,-245.99999999999682
2023-01-12 10:50:00,4024.8,4027.6,4024.8,4027.0,2070120,IF2301,2.153074516772181,4023.4999999999977,0,0,,-245.99999999999682
2023-01-12 10:51:00,4027.0,4028.0,4026.4,4026.8,2140994,IF2301,2.1854207909335583,4023.6299999999983,0,0,,-245.99999999999682
2023-01-12 10:52:00,4026.8,4026.8,4025.6,4026.4,2081313,IF2301,2.156149751386876,4023.9499999999985,0,0,,-245.99999999999682
2023-01-12 10:53:00,4026.6,4028.0,4026.0,4027.0,2096166,IF2301,2.1083422638175455,4024.2199999999984,0,0,,-245.99999999999682
2023-01-12 10:54:00,4027.0,4027.0,4023.4,4024.2,2248737,IF2301,2.1029251506266684,4024.3599999999983,0,0,,-245.99999999999682
2023-01-12 10:55:00,4023.6,4024.4,4022.8,4023.6,1978230,IF2301,2.17777889309533,4024.369999999998,0,0,,-245.99999999999682
2023-01-12 10:56:00,4023.6,4023.8,4022.4,4022.4,1907386,IF2301,2.148889948440559,4024.3499999999985,0,0,,-245.99999999999682
2023-01-12 10:57:00,4022.4,4025.0,4022.2,4025.0,1914960,IF2301,2.1114454510185356,4024.2599999999984,0,0,,-245.99999999999682
2023-01-12 10:58:00,4025.0,4025.0,4023.4,4023.8,2214024,IF2301,2.145873178467618,4024.239999999999,0,0,,-245.99999999999682
2023-01-12 10:59:00,4023.6,4023.6,4022.2,4022.8,1870011,IF2301,2.1185795195442325,4024.2499999999986,0,0,,-245.99999999999682
2023-01-12 11:00:00,4022.6,4025.4,4022.4,4024.2,2072364,IF2301,2.092650543567039,4024.239999999999,0,0,,-245.99999999999682
2023-01-12 11:01:00,4024.2,4024.2,4022.0,4022.8,1689844,IF2301,2.138018016388687,4024.2599999999984,0,0,,-245.99999999999682
2023-01-12 11:02:00,4022.8,4022.8,4021.0,4021.4,1912299,IF2301,2.1411171155692434,4024.209999999998,0,0,,-245.99999999999682
2023-01-12 11:03:00,4021.2,4021.6,4020.8,4021.6,1782870,IF2301,2.1240612597907904,4024.1599999999985,0,0,,-245.99999999999682
2023-01-12 11:04:00,4021.6,4023.2,4021.0,4023.0,2168808,IF2301,2.057858196801237,4024.1599999999985,0,0,,-245.99999999999682
2023-01-12 11:05:00,4022.0,4024.0,4022.0,4023.4,1958865,IF2301,2.064965286961166,4024.269999999998,0,0,,-245.99999999999682
2023-01-12 11:06:00,4023.2,4024.6,4021.6,4021.6,2229921,IF2301,2.0617170226131076,4024.269999999998,0,0,,-245.99999999999682
2023-01-12 11:07:00,4021.6,4022.4,4021.4,4022.0,1855282,IF2301,2.108631171482452,4024.1699999999983,0,0,,-245.99999999999682
2023-01-12 11:08:00,4022.0,4022.0,4019.4,4020.0,2295225,IF2301,2.0531996129083296,4024.029999999998,0,0,,-245.99999999999682
2023-01-12 11:09:00,4020.0,4020.2,4018.0,4018.2,2387550,IF2301,2.0805396322629086,4023.739999999998,-1,-1,4018.2,-245.99999999999682
2023-01-12 11:10:00,4018.2,4018.2,4015.2,4015.8,2490094,IF2301,2.086512650649754,4023.359999999998,-1,-2,4015.8,-245.99999999999682
2023-01-12 11:11:00,4015.6,4016.8,4014.8,4015.6,2514338,IF2301,2.1321870181172664,4022.799999999998,0,-2,,-245.99999999999682
2023-01-12 11:12:00,4015.4,4016.6,4014.0,4014.6,2531680,IF2301,2.1255776672114033,4022.239999999998,-1,-3,4014.6,-245.99999999999682
2023-01-12 11:13:00,4014.6,4015.4,4013.0,4014.8,2626921,IF2301,2.1492987838508286,4021.6499999999987,0,-3,,-245.99999999999682
2023-01-12 11:14:00,4014.8,4015.8,4014.2,4015.0,2569908,IF2301,2.161833844658292,4021.0399999999986,0,-3,,-245.99999999999682
2023-01-12 11:15:00,4014.4,4014.4,4011.0,4012.6,2735840,IF2301,2.1337421524253957,4020.579999999999,-1,-4,4012.6,-245.99999999999682
2023-01-12 11:16:00,4012.6,4015.2,4012.6,4014.0,2687259,IF2301,2.2270550448041257,4020.029999999999,0,-4,,-245.99999999999682
2023-01-12 11:17:00,4014.0,4014.0,4012.0,4013.6,2730105,IF2301,2.245702292563915,4019.609999999999,0,-4,,-245.99999999999682
2023-01-12 11:18:00,4013.6,4013.6,4010.8,4010.8,2654775,IF2301,2.2334171779357193,4019.0399999999995,-1,-5,4010.8,-245.99999999999682
2023-01-12 11:19:00,4011.2,4014.6,4011.0,4013.6,2729476,IF2301,2.2617463190389193,4018.3899999999994,0,-5,,-245.99999999999682
2023-01-12 11:20:00,4014.0,4016.2,4013.2,4015.6,2779436,IF2301,2.33865900308696,4017.9299999999994,0,-5,,-245.99999999999682
2023-01-12 11:21:00,4015.8,4015.8,4012.2,4012.6,2781002,IF2301,2.371726052932612,4017.5,0,-5,,-245.99999999999682
2023-01-12 11:22:00,4012.6,4013.2,4011.0,4011.8,2550409,IF2301,2.4331397502859993,4016.9900000000002,0,-5,,-245.99999999999682
2023-01-12 11:23:00,4011.8,4014.2,4011.8,4012.2,2767882,IF2301,2.42148276277169,4016.5100000000007,0,-5,,-245.99999999999682
2023-01-12 11:24:00,4012.2,4013.4,4012.0,4013.4,2362561,IF2301,2.4204086246330876,4016.04,0,-5,,-245.99999999999682
2023-01-12 11:25:00,4013.4,4015.4,4012.6,4014.8,2852983,IF2301,2.369388193401438,4015.56,0,-5,,-245.99999999999682
2023-01-12 11:26:00,4014.8,4015.0,4012.8,4014.6,2619424,IF2301,2.390918783731375,4015.13,0,-5,,-245.99999999999682
2023-01-12 11:27:00,4015.0,4015.4,4014.2,4014.6,2783283,IF2301,2.381372844544797,4014.78,0,-5,,-245.99999999999682
2023-01-12 11:28:00,4014.6,4016.8,4014.4,4016.8,2746610,IF2301,2.3223042023175706,4014.4100000000008,0,0,4016.8,-262.9999999999977
2023-01-12 11:29:00,4016.6,4016.6,4015.4,4015.8,2870037,IF2301,2.3261889922016965,4014.250000000001,0,0,,-262.9999999999977
2023-01-12 11:30:00,4015.8,4015.8,4015.8,4015.8,25713,IF2301,2.2798795425916163,4014.130000000001,0,0,,-262.9999999999977
2023-01-12 13:00:00,4017.6,4019.0,4015.4,4015.8,3107603,IF2301,2.1658855654620353,4014.130000000001,0,0,,-262.9999999999977
2023-01-12 13:01:00,4016.0,4018.4,4014.4,4015.6,3040204,IF2301,2.237591287188929,4014.140000000001,0,0,,-262.9999999999977
2023-01-12 13:02:00,4016.2,4016.2,4014.4,4014.6,2791181,IF2301,2.3257117228294826,4014.190000000001,0,0,,-262.9999999999977
2023-01-12 13:03:00,4014.6,4015.6,4014.2,4015.2,2669003,IF2301,2.2994261366879947,4014.180000000001,0,0,,-262.9999999999977
2023-01-12 13:04:00,4015.2,4016.2,4014.6,4015.8,2626206,IF2301,2.254454829853599,4014.190000000001,0,0,,-262.9999999999977
2023-01-12 13:05:00,4015.8,4019.4,4015.2,4018.8,3120178,IF2301,2.221732088360915,4014.350000000001,1,1,4018.8,-262.9999999999977
2023-01-12 13:06:00,4018.8,4021.2,4017.4,4017.4,3215651,IF2301,2.3206454839428825,4014.590000000001,0,1,,-262.9999999999977
2023-01-12 13:07:00,4017.4,4017.6,4016.4,4017.6,3072123,IF2301,2.394613209745725,4014.78,0,1,,-262.9999999999977
2023-01-12 13:08:00,4017.6,4017.6,4016.2,4017.2,2949756,IF2301,2.3348825492584298,4015.1200000000003,0,1,,-262.9999999999977
2023-01-12 13:09:00,4017.2,4020.4,4017.2,4020.4,3075763,IF2301,2.2881384217955127,4015.3,1,2,4020.4,-262.9999999999977
2023-01-12 13:10:00,4020.4,4022.6,4020.4,4021.0,3335009,IF2301,2.333731500705751,4015.5399999999995,0,2,,-262.9999999999977
2023-01-12 13:11:00,4021.0,4021.2,4018.0,4020.8,3373616,IF2301,2.327044925670454,4015.959999999999,0,2,,-262.9999999999977
2023-01-12 13:12:00,4020.8,4023.4,4020.8,4023.4,3310834,IF2301,2.3706926793869223,4016.409999999999,1,3,4023.4,-262.9999999999977
2023-01-12 13:13:00,4023.2,4024.0,4021.6,4022.0,3219343,IF2301,2.3821580454175715,4016.969999999999,0,3,,-262.9999999999977
2023-01-12 13:14:00,4022.0,4023.2,4020.2,4022.4,2941961,IF2301,2.3830501431466975,4017.399999999999,0,3,,-262.9999999999977
2023-01-12 13:15:00,4022.2,4023.4,4021.2,4022.6,3045572,IF2301,2.4138976359893625,4017.779999999999,0,3,,-262.9999999999977
2023-01-12 13:16:00,4022.6,4023.0,4021.0,4021.6,2996987,IF2301,2.403202754189908,4018.179999999999,0,3,,-262.9999999999977
2023-01-12 13:17:00,4021.6,4022.6,4019.4,4020.6,3093226,IF2301,2.3830426164804126,4018.529999999999,0,3,,-262.9999999999977
2023-01-12 13:18:00,4020.6,4020.6,4019.2,4020.0,2870731,IF2301,2.4238904856563828,4018.719999999999,0,3,,-262.9999999999977
2023-01-12 13:19:00,4020.0,4020.8,4018.8,4018.8,2938055,IF2301,2.372695961373568,4018.929999999999,0,0,4018.8,-272.19999999999754
2023-01-12 13:20:00,4018.8,4021.0,4018.8,4020.8,2889068,IF2301,2.35406116330489,4019.079999999999,0,0,,-272.19999999999754
2023-01-12 13:21:00,4020.8,4022.2,4020.8,4022.0,2990321,IF2301,2.346358105139636,4019.329999999999,0,0,,-272.19999999999754
2023-01-12 13:22:00,4021.6,4021.6,4019.6,4019.6,3032515,IF2301,2.299040199882636,4019.6499999999987,0,0,,-272.19999999999754
2023-01-12 13:23:00,4019.6,4019.6,4017.8,4018.0,3072342,IF2301,2.3040881898885086,4019.8999999999987,0,0,,-272.19999999999754
2023-01-12 13:24:00,4018.0,4019.8,4017.8,4018.4,2932669,IF2301,2.2788837803940694,4020.0399999999986,0,0,,-272.19999999999754
2023-01-12 13:25:00,4018.6,4020.6,4018.2,4020.6,3031904,IF2301,2.264939591374366,4020.1699999999983,0,0,,-272.19999999999754
2023-01-12 13:26:00,4020.8,4020.8,4019.2,4020.0,3039886,IF2301,2.271692611805652,4020.2599999999984,0,0,,-272.19999999999754
2023-01-12 13:27:00,4020.0,4020.0,4016.2,4016.2,3323221,IF2301,2.238107981215388,4020.3899999999985,0,0,,-272.19999999999754
2023-01-12 13:28:00,4016.4,4017.2,4016.4,4016.8,2909847,IF2301,2.3162025821546277,4020.3199999999983,0,0,,-272.19999999999754
2023-01-12 13:29:00,4016.8,4017.0,4015.6,4016.4,3009513,IF2301,2.2503924530468966,4020.2999999999984,0,0,,-272.19999999999754
2023-01-12 13:30:00,4016.4,4016.4,4014.4,4014.6,3299731,IF2301,2.2078728303945563,4020.0999999999985,-1,-1,4014.6,-272.19999999999754
2023-01-12 13:31:00,4014.6,4016.8,4014.6,4015.8,3098300,IF2301,2.1974791888748286,4019.779999999999,0,-1,,-272.19999999999754
2023-01-12 13:32:00,4015.8,4016.8,4014.0,4015.4,3107367,IF2301,2.1976052294311006,4019.529999999999,0,-1,,-272.19999999999754
2023-01-12 13:33:00,4015.8,4018.6,4015.4,4018.0,3463785,IF2301,2.2277249679595545,4019.1299999999987,0,-1,,-272.19999999999754
2023-01-12 13:34:00,4018.0,4019.4,4017.2,4017.6,3448677,IF2301,2.2763387195615676,4018.929999999999,0,-1,,-272.19999999999754
2023-01-12 13:35:00,4017.2,4020.2,4017.2,4019.6,3523083,IF2301,2.2725217835835028,4018.6899999999996,0,0,4019.6,-278.19999999999754
2023-01-12 13:36:00,4019.6,4020.6,4019.2,4020.2,3413095,IF2301,2.3088956944043275,4018.5399999999995,0,0,,-278.19999999999754
2023-01-12 13:37:00,4020.2,4021.4,4019.4,4020.8,3491289,IF2301,2.2634509096841158,4018.469999999999,0,0,,-278.19999999999754
2023-01-12 13:38:00,4020.8,4021.6,4019.2,4021.6,3631007,IF2301,2.25027836419991,4018.4799999999987,0,0,,-278.19999999999754
2023-01-12 13:39:00,4021.6,4023.8,4021.2,4022.8,3753707,IF2301,2.257764445989919,4018.559999999999,0,0,,-278.19999999999754
2023-01-12 13:40:00,4022.8,4022.8,4020.8,4021.0,3749833,IF2301,2.274876223690441,4018.7599999999993,0,0,,-278.19999999999754
2023-01-12 13:41:00,4021.0,4022.0,4019.4,4021.8,3707643,IF2301,2.261132412505919,4018.769999999999,0,0,,-278.19999999999754
2023-01-12 13:42:00,4022.0,4022.4,4020.2,4020.4,3625845,IF2301,2.2780757918806187,4018.7599999999993,0,0,,-278.19999999999754
2023-01-12 13:43:00,4020.4,4021.0,4020.2,4020.6,3050435,IF2301,2.2741720022866017,4018.7999999999984,0,0,,-278.19999999999754
2023-01-12 13:44:00,4020.6,4022.2,4020.6,4021.8,3320978,IF2301,2.200463402172281,4018.929999999999,0,0,,-278.19999999999754
2023-01-12 13:45:00,4021.6,4024.8,4021.0,4023.2,3763006,IF2301,2.170440232063662,4019.0999999999995,0,0,,-278.19999999999754
2023-01-12 13:46:00,4023.2,4023.6,4021.8,4023.6,3654208,IF2301,2.251918220460488,4019.2299999999987,0,0,,-278.19999999999754
2023-01-12 13:47:00,4023.6,4023.6,4022.4,4022.6,3335845,IF2301,2.22932230943745,4019.409999999999,0,0,,-278.19999999999754
2023-01-12 13:48:00,4022.6,4023.6,4021.6,4023.6,3714110,IF2301,2.1778561939655683,4019.7299999999996,0,0,,-278.19999999999754
2023-01-12 13:49:00,4023.6,4026.2,4023.4,4026.2,3811762,IF2301,2.1689633842672897,4020.0699999999997,1,1,4026.2,-278.19999999999754
2023-01-12 13:50:00,4026.0,4027.6,4025.8,4026.0,3875355,IF2301,2.200515215053912,4020.56,0,1,,-278.19999999999754
2023-01-12 13:51:00,4026.0,4027.4,4026.0,4026.6,3654413,IF2301,2.1804894543012026,4021.1299999999997,0,1,,-278.19999999999754
2023-01-12 13:52:00,4027.0,4027.2,4025.4,4027.0,3602160,IF2301,2.141464981586147,4021.6699999999996,0,1,,-278.19999999999754
2023-01-12 13:53:00,4027.2,4028.4,4027.2,4027.6,3865659,IF2301,2.124391732506826,4022.25,1,2,4027.6,-278.19999999999754
2023-01-12 13:54:00,4027.6,4028.0,4026.6,4027.2,3711842,IF2301,2.0881721458814893,4022.7300000000005,0,2,,-278.19999999999754
2023-01-12 13:55:00,4027.4,4028.0,4026.2,4027.0,3552131,IF2301,2.053763538587419,4023.21,0,2,,-278.19999999999754
2023-01-12 13:56:00,4027.0,4030.0,4026.4,4030.0,3667980,IF2301,2.041075361658057,4023.5799999999995,1,3,4030.0,-278.19999999999754
2023-01-12 13:57:00,4030.0,4030.0,4027.6,4029.6,4015331,IF2301,2.1190215935751495,4024.0699999999997,0,3,,-278.19999999999754
2023-01-12 13:58:00,4029.2,4030.2,4026.0,4026.8,4003291,IF2301,2.1330705138963966,4024.5099999999998,0,3,,-278.19999999999754
2023-01-12 13:59:00,4026.8,4027.4,4026.4,4027.0,3922037,IF2301,2.236416988201568,4024.7699999999995,0,3,,-278.19999999999754
2023-01-12 14:00:00,4027.0,4028.0,4025.4,4027.6,3974464,IF2301,2.1745961387914896,4024.9799999999996,0,3,,-278.19999999999754
2023-01-12 14:01:00,4027.6,4029.6,4027.6,4028.0,3560708,IF2301,2.195866331851911,4025.31,0,3,,-278.19999999999754
2023-01-12 14:02:00,4028.0,4030.8,4028.0,4030.2,3906079,IF2301,2.186073015259315,4025.62,0,3,,-278.19999999999754
2023-01-12 14:03:00,4030.2,4030.2,4027.6,4027.6,4271177,IF2301,2.2167693644963586,4026.1099999999997,0,3,,-278.19999999999754
2023-01-12 14:04:00,4027.6,4029.2,4026.4,4029.2,4038841,IF2301,2.235930896271536,4026.46,0,3,,-278.19999999999754
2023-01-12 14:05:00,4029.4,4033.0,4029.4,4031.8,4400721,IF2301,2.2641343514579453,4026.8299999999995,1,4,4031.8,-278.19999999999754
2023-01-12 14:06:00,4031.6,4032.8,4030.8,4031.0,4295519,IF2301,2.340927633885057,4027.2599999999998,0,4,,-278.19999999999754
2023-01-12 14:07:00,4031.2,4031.2,4027.0,4027.0,4481693,IF2301,2.3238812521908043,4027.6299999999997,0,0,4027.0,-289.79999999999745
2023-01-12 14:08:00,4027.2,4027.2,4025.0,4025.2,4398152,IF2301,2.417687189581255,4027.8499999999995,0,0,,-289.79999999999745
2023-01-12 14:09:00,4025.2,4026.8,4024.2,4026.2,4274235,IF2301,2.4068028301021833,4027.929999999999,0,0,,-289.79999999999745
2023-01-12 14:10:00,4026.2,4027.4,4025.4,4025.6,3719809,IF2301,2.4164626885970923,4027.929999999999,0,0,,-289.79999999999745
2023-01-12 14:11:00,4026.0,4027.6,4025.6,4027.6,4263626,IF2301,2.395639554167238,4027.909999999999,0,0,,-289.79999999999745
2023-01-12 14:12:00,4027.6,4029.8,4027.6,4028.8,4316433,IF2301,2.375857576458876,4027.959999999999,0,0,,-289.79999999999745
2023-01-12 14:13:00,4029.0,4030.2,4027.4,4029.6,4375597,IF2301,2.367064697635946,4028.0499999999993,0,0,,-289.79999999999745
2023-01-12 14:14:00,4029.6,4032.6,4029.4,4031.4,4319652,IF2301,2.3887114627541353,4028.149999999999,0,0,,-289.79999999999745
2023-01-12 14:15:00,4031.4,4032.0,4030.6,4030.6,4124345,IF2301,2.4292758896164193,4028.359999999999,0,0,,-289.79999999999745
2023-01-12 14:16:00,4030.6,4030.6,4027.8,4027.8,4653092,IF2301,2.377812095135603,4028.5399999999995,0,0,,-289.79999999999745
2023-01-12 14:17:00,4028.2,4029.2,4027.6,4028.0,4126548,IF2301,2.398921490378809,4028.4299999999994,0,0,,-289.79999999999745
2023-01-12 14:18:00,4028.2,4029.2,4027.4,4028.4,4217975,IF2301,2.358975415859864,4028.3499999999995,0,0,,-289.79999999999745
2023-01-12 14:19:00,4028.4,4028.8,4027.2,4027.6,3557042,IF2301,2.3310266450668573,4028.429999999999,0,0,,-289.79999999999745
2023-01-12 14:20:00,4027.6,4028.0,4025.4,4025.8,4402287,IF2301,2.2944753128135327,4028.459999999999,0,0,,-289.79999999999745
2023-01-12 14:21:00,4025.8,4027.0,4025.2,4027.0,3899257,IF2301,2.3097515471728514,4028.369999999999,0,0,,-289.79999999999745
2023-01-12 14:22:00,4027.0,4028.0,4026.2,4027.0,4066649,IF2301,2.284263969814218,4028.319999999999,0,0,,-289.79999999999745
2023-01-12 14:23:00,4027.0,4028.2,4025.6,4025.6,4317900,IF2301,2.260050771323516,4028.159999999999,0,0,,-289.79999999999745
2023-01-12 14:24:00,4025.6,4026.2,4024.0,4024.0,4129414,IF2301,2.2770482327573354,4028.059999999999,0,0,,-289.79999999999745
2023-01-12 14:25:00,4024.0,4025.6,4023.8,4024.8,4102926,IF2301,2.2731958211194594,4027.7999999999993,0,0,,-289.79999999999745
2023-01-12 14:26:00,4024.8,4026.2,4024.6,4025.0,4195018,IF2301,2.249536030063473,4027.4499999999994,0,0,,-289.79999999999745
2023-01-12 14:27:00,4025.0,4025.8,4024.6,4025.4,4003216,IF2301,2.2170592285602946,4027.149999999999,0,0,,-289.79999999999745
2023-01-12 14:28:00,4024.8,4025.6,4023.8,4025.6,4016183,IF2301,2.1662062671322935,4027.069999999999,0,0,,-289.79999999999745
2023-01-12 14:29:00,4025.4,4025.4,4023.6,4024.0,4106278,IF2301,2.1478959537756652,4027.0899999999992,0,0,,-289.79999999999745
2023-01-12 14:30:00,4024.0,4026.8,4023.8,4025.6,4655703,IF2301,2.1405011560868816,4026.9799999999996,0,0,,-289.79999999999745
2023-01-12 14:31:00,4026.0,4026.2,4025.2,4026.0,3522931,IF2301,2.1834760982825374,4026.9799999999996,0,0,,-289.79999999999745
2023-01-12 14:32:00,4026.0,4027.4,4023.2,4023.4,4727980,IF2301,2.1243022933684106,4026.899999999999,0,0,,-289.79999999999745
2023-01-12 14:33:00,4023.2,4024.4,4022.4,4024.2,4919226,IF2301,2.2280871787000036,4026.6299999999987,0,0,,-289.79999999999745
2023-01-12 14:34:00,4023.8,4024.8,4023.4,4024.8,4230027,IF2301,2.2166828197650035,4026.3599999999983,0,0,,-289.79999999999745
2023-01-12 14:35:00,4024.8,4025.2,4024.2,4024.8,4283497,IF2301,2.1758486787767577,4026.029999999999,0,0,,-289.79999999999745
2023-01-12 14:36:00,4024.8,4025.8,4024.4,4025.2,3710270,IF2301,2.1170562448379195,4025.739999999999,0,0,,-289.79999999999745
2023-01-12 14:37:00,4025.2,4025.2,4023.6,4024.0,4304760,IF2301,2.081203432596028,4025.6099999999983,0,0,,-289.79999999999745
2023-01-12 14:38:00,4024.0,4024.2,4023.2,4023.4,3811121,IF2301,2.057143260966222,4025.4099999999985,0,0,,-289.79999999999745
2023-01-12 14:39:00,4023.6,4026.2,4023.2,4025.8,4663377,IF2301,2.0042860979179107,4025.1599999999985,0,0,,-289.79999999999745
2023-01-12 14:40:00,4025.8,4026.6,4024.6,4024.8,4724347,IF2301,2.054071793022015,4025.0699999999983,0,0,,-289.79999999999745
2023-01-12 14:41:00,4024.8,4024.8,4023.6,4023.6,3971875,IF2301,2.0513682033709144,4025.019999999998,0,0,,-289.79999999999745
2023-01-12 14:42:00,4023.8,4024.6,4023.4,4024.2,3979696,IF2301,2.0087997932023827,4024.8499999999985,0,0,,-289.79999999999745
2023-01-12 14:43:00,4024.2,4024.2,4023.4,4023.6,4283236,IF2301,1.9683598035422545,4024.709999999998,0,0,,-289.79999999999745
2023-01-12 14:44:00,4023.6,4024.8,4023.6,4024.4,4251270,IF2301,1.909941813365128,4024.6099999999983,0,0,,-289.79999999999745
2023-01-12 14:45:00,4024.2,4024.6,4021.8,4023.4,5039427,IF2301,1.8744447226968852,4024.6299999999983,0,0,,-289.79999999999745
2023-01-12 14:46:00,4023.4,4023.4,4021.6,4022.0,4761933,IF2301,1.9207224865620272,4024.5599999999977,0,0,,-289.79999999999745
2023-01-12 14:47:00,4022.2,4023.0,4021.8,4022.4,4997217,IF2301,1.914686362233935,4024.4099999999976,0,0,,-289.79999999999745
2023-01-12 14:48:00,4022.2,4023.6,4022.2,4023.6,4580730,IF2301,1.878952044122229,4024.2599999999975,0,0,,-289.79999999999745
2023-01-12 14:49:00,4023.6,4023.6,4022.8,4023.6,4942846,IF2301,1.855004441916122,4024.1599999999976,0,0,,-289.79999999999745
2023-01-12 14:50:00,4023.4,4024.4,4022.8,4024.0,5140097,IF2301,1.8022542198203024,4024.139999999998,0,0,,-289.79999999999745
2023-01-12 14:51:00,4023.8,4024.6,4023.6,4024.6,4989571,IF2301,1.792141508829283,4024.0599999999977,0,0,,-289.79999999999745
2023-01-12 14:52:00,4024.4,4024.4,4023.6,4023.8,4743719,IF2301,1.7525344333878188,4023.989999999998,0,0,,-289.79999999999745
2023-01-12 14:53:00,4023.6,4024.2,4023.4,4024.0,4937769,IF2301,1.7149077117184277,4024.0099999999984,0,0,,-289.79999999999745
2023-01-12 14:54:00,4024.2,4024.8,4023.4,4024.0,5139940,IF2301,1.6691623261324928,4023.9999999999986,0,0,,-289.79999999999745
2023-01-12 14:55:00,4024.0,4025.4,4023.8,4025.4,5308100,IF2301,1.6557042098258727,4023.959999999998,0,0,,-289.79999999999745
2023-01-12 14:56:00,4025.4,4025.8,4025.0,4025.0,5061896,IF2301,1.6529189993345745,4023.989999999998,0,0,,-289.79999999999745
2023-01-12 14:57:00,4025.4,4026.0,4024.4,4025.4,5268334,IF2301,1.610273049367855,4023.979999999998,0,0,,-289.79999999999745
2023-01-12 14:58:00,4025.6,4025.8,4024.2,4024.6,5445395,IF2301,1.6097593968994577,4024.049999999998,0,0,,-289.79999999999745
2023-01-12 14:59:00,4024.6,4025.2,4024.2,4024.6,5485472,IF2301,1.609271427054503,4024.1099999999983,0,0,,-289.79999999999745
2023-01-12 15:00:00,4024.6,4024.6,4024.6,4024.6,45904,IF2301,1.5788078557017777,4024.0499999999984,0,0,,-289.79999999999745
2023-01-13 09:30:00,4037.0,4040.4,4035.2,4040.0,105045,IF2301,1.4998674629166888,4024.0399999999986,1,1,4040.0,-289.79999999999745
2023-01-13 09:31:00,4040.0,4046.0,4040.0,4046.0,200415,IF2301,2.2148740897708636,4024.8599999999983,1,2,4046.0,-289.79999999999745
2023-01-13 09:32:00,4046.0,4051.6,4046.0,4046.6,316819,IF2301,2.4041303852823206,4025.9499999999985,0,2,,-289.79999999999745
2023-01-13 09:33:00,4046.4,4049.2,4041.0,4041.8,405627,IF2301,2.5639238660181998,4027.0999999999985,0,2,,-289.79999999999745
2023-01-13 09:34:00,4041.6,4041.8,4035.2,4035.2,490655,IF2301,2.8457276727172807,4027.969999999999,0,2,,-289.79999999999745
2023-01-13 09:35:00,4035.0,4038.0,4034.4,4035.6,568167,IF2301,3.033441289081435,4028.559999999999,0,2,,-289.79999999999745
2023-01-13 09:36:00,4035.6,4038.2,4034.0,4037.6,628796,IF2301,3.061769224627359,4029.2399999999993,0,2,,-289.79999999999745
2023-01-13 09:37:00,4037.2,4041.2,4037.2,4040.0,671537,IF2301,3.118680763395982,4030.0,0,2,,-289.79999999999745
2023-01-13 09:38:00,4040.2,4044.0,4040.0,4043.8,714397,IF2301,3.1627467252261825,4030.8199999999997,0,2,,-289.79999999999745
2023-01-13 09:39:00,4044.6,4046.4,4042.0,4046.4,768743,IF2301,3.2046093889648732,4031.8299999999995,0,2,,-289.79999999999745
2023-01-13 09:40:00,4046.6,4048.8,4043.2,4043.6,845643,IF2301,3.264378919516634,4032.9499999999994,0,2,,-289.79999999999745
2023-01-13 09:41:00,4043.6,4044.4,4038.0,4040.4,897512,IF2301,3.3811599735408207,4033.899999999999,0,2,,-289.79999999999745
2023-01-13 09:42:00,4040.0,4042.4,4038.4,4041.8,935235,IF2301,3.5321019748637843,4034.7299999999987,0,2,,-289.79999999999745
2023-01-13 09:43:00,4042.2,4043.8,4041.2,4042.2,961085,IF2301,3.555496876120595,4035.619999999999,0,2,,-289.79999999999745
2023-01-13 09:44:00,4041.6,4046.4,4041.6,4044.8,1022396,IF2301,3.5077220323145832,4036.529999999999,0,2,,-289.79999999999745
